Year,Title,Game System,Long Description,Event Type,Game ID,Duration,Cost $,Maximum Players,Rules Complexity,Location,GM Names,Start Date & Time,Original Order,Website,Email,Tournament?,Round Number,Total Rounds,Minimum Play Time,Attendee Registration?,Group,Room Name,Table Number,Special Category,Tickets Available,Last Modified,Materials Provided,Also Runs,Prize,Short Description,Rules Edition,Minimum Players,Age Required,End Date & Time,Experience Required
2002,"Harry Potter, Swiss Constructed",Harry Potter,(First Occurrence: Th 11 AM #2192),Tradable Card & Dice Games,2195,6:00:00,$6.00,32,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/9/2002,1597,,,,,,,,,,,,,,,,,,,,,,
2002,"Magic:The Gathering, Odyssey Block Limited",Magic:The Gathering,(First Occurrence: Th 9 AM #2218),Tradable Card & Dice Games,2222,8:00:00,$18.00,64,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/9/2002,1598,,,,,,,,,,,,,,,,,,,,,,
2002,"Warlord, Saga of the Storm - Multiplayer Tournament",Warlord,"Up to six players in each game, built deck.You will need more than lucky dice-rolling and a mean deck to take this tournament. Social skills and wit play a large part in Warlord: Saga of the Storm multiplayer. Do you have what it takes'",Tradable Card & Dice Games,2149,14:00:00,$3.00,64,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/9/2002,1599,,,,,,,,,,,,,,,,,,,,,,
2002,"Classic Battletech, The Battle for Bensinger (Part III)",Classic Battletech,(First Occurrence: Fr 8 AM #7321),Non-Historical Miniatures,7323,3:45:00,$3.00,12,A-5,3rd Floor: MiniHQ,Greg Mueller,8/9/2002,1600,,,,,,,,,,,,,,,,,,,,,,
2002,"Classic Battletech, Welcome to KPP Battletech Players",Classic Battletech,(First Occurrence: Th 7 PM #7389),Non-Historical Miniatures,7392,4:00:00,$3.00,10,A-2,3rd Floor: MiniHQ,Edward Witzlib,8/9/2002,1601,,,,,,,,,,,,,,,,,,,,,,
2002,"Critter Commandos, Showdown!",Critter Commandos,(First Occurrence: Th Noon #7326),Non-Historical Miniatures,7331,2:00:00,$1.50,8,S-1,3rd Floor: MiniHQ,Crunchy Frog/Nightshift Games,8/9/2002,1602,,,,,,,,,,,,,,,,,,,,,,
2002,DC HeroClix: Hypertime,DC HeroClix,(First Occurrence: Th 10AM #7117),Non-Historical Miniatures,7131,1:00:00,$1.50,4,A-1,Ballroom C: WizKids,Wizkids Games,8/9/2002,1603,,,,,,,,,,,,,,,,,,,,,,
2002,"Inquirius Games & Meck Wars By Red Shirt Games, Injurius Games - Meck Wars",Inquirius Games & Meck Wars,(First Occurrence: Th 9 AM #7021),Non-Historical Miniatures,7032,1:45:00,$1.50,4,A-1,3rd Floor: MiniHQ,Ottawa Red Shirts,8/9/2002,1604,,,,,,,,,,,,,,,,,,,,,,
2002,"Mage Knight, Necropolis: City of Death",Mage Knight,(First Occurrence: Th 10 AM #7147),Non-Historical Miniatures,7161,1:00:00,$1.50,4,A-1,Ballroom C: WizKids,Wizkids Games,8/9/2002,1605,,,,,,,,,,,,,,,,,,,,,,
2002,MechWarrior: Dark Ages,MechWarrior,(First Occurrence: Th 10 AM #7177),Non-Historical Miniatures,7191,1:00:00,$1.50,4,A-3,Ballroom C: WizKids,Wizkids Games,8/9/2002,1606,,,,,,,,,,,,,,,,,,,,,,
2002,"The Great Rail Wars, Weird Old West",The Great Rail Wars,(First Occurrence: Fr 10 AM #7072),Non-Historical Miniatures,7075,1:45:00,$1.50,8,E-2,3rd Floor: MiniHQ,Pinnacle Entertainment Group,8/9/2002,1607,,,,,,,,,,,,,,,,,,,,,,
2002,"Castle Falkenstien, Castle Falkenstien",Castle Falkenstein,President Lee wants to know what happened to Washington in 1882. A continuation of last year’s game that ended when a player used a wish to destroy the magic ring held in his land.,Roleplaying Games,8149,4:00:00,$3.00,10,S-2,201B:1,Fantasy Aspirations,8/9/2002,1608,,,,,,,,,,,,,,,,,,,,,,
2002,"EverQuestThe Roleplaying Game, What Are We Doing Here",EverQuest,(First Occurrence: Fr 10 AM #80063),Roleplaying Games,80066,2:00:00,$1.50,6,A-2,201A:1,White Wolf,8/9/2002,1609,,,,,,,,,,,,,,,,,,,,,,
2002,"Hell on Earth, Project Formica",Hell on Earth,(First Occurrence: Fr Noon #8297),Roleplaying Games,8298,1:45:00,$1.50,8,A-2,SW Corner,Pinnacle Entertainment Group,8/9/2002,1610,,,,,,,,,,,,,,,,,,,,,,
2002,"Lost Colony, The Way Out West",Lost Colony,(First Occurrence: Th 2 PM #8307),Roleplaying Games,8310,1:45:00,$1.50,8,A-2,201C:5,Pinnacle Entertainment Group,8/9/2002,1611,,,,,,,,,,,,,,,,,,,,,,
2002,"Silver Age Sentinels, The Powers That Be",Silver Age Sentinels,(First Occurrence: Th 10 AM #8170),Roleplaying Games,8177,2:00:00,$1.50,8,E-2,101D:3,Guardians of Order,8/9/2002,1612,,,,,,,,,,,,,,,,,,,,,,
2002,"Weird Wars d20,Army Korpse",D20,(First Occurrence: Th 2 PM #8320),Roleplaying Games,8326,1:45:00,$1.50,8,A-2,201C:6,Pinnacle Entertainment Group,8/9/2002,1613,,,,,,,,,,,,,,,,,,,,,,
2002,"Wild Cards, The Uncivil War",Wild Cards,(First Occurrence: Th 2 PM #8281),Roleplaying Games,8287,1:45:00,$1.50,8,E-2,201C:7,Pinnacle Entertainment Group,8/9/2002,1614,,,,,,,,,,,,,,,,,,,,,,
2002,A Discussion with R.A. Salvatore,[Not Applicable],Spend a couple hours with one of the most popular authors in the fantasy genre! N.Y.Times best-selling author R.A. Salvatore answers your questions and shares his views on everything from Drizzt Do'Urden to the War of the Spider Queen to Star Wars!,"Seminars, Workshops and Q&As",9026,2:00:00,$-,400,A-2,D&D RM,Wizards of the Coast,8/9/2002,1615,,,,,,,,,,,,,,,,,,,,,,
2002,EverQuest Q&A,[Not Applicable],Meet the designers and developers.,"Seminars, Workshops and Q&As",9107,1:00:00,$-,40,S-2,Hilton: MacArthur,White Wolf,8/9/2002,1616,,,,,,,,,,,,,,,,,,,,,,
2002,"GenCon Symposium, War Against Gaming",[Not Applicable],Mike Stackpole defends roleplaying games against those who claim that gaming causes children to kill or commit suicide. He’ll tell how to eliminate future threats and how to avoid persecution.,"Seminars, Workshops and Q&As",9077,2:00:00,$-,80,S-1,Hilton: Walker,GenCon Symposium,8/9/2002,1617,,,,,,,,,,,,,,,,,,,,,,
2002,"GenCon Writers’ Workshops, Monte Cook’s The Fantasy World",[Not Applicable],"See Writers' Workshop, pages 36-37 for more information.","Seminars, Workshops and Q&As",901,1:00:00,$6.00,80,A-1,Hyatt: Exec A,"Gen Con, LLC",8/9/2002,1618,,,,,,,,,,,,,,,,,,,,,,
2002,"Highlander, Lean and Mean",Highlander,(First Occurrence: Th Noon #2314),Tradable Card & Dice Games,2315,2:00:00,$1.50,16,A-2,Exhibit Hall D: TCGHQ,Mark Francis,8/9/2002,1619,,,,,,,,,,,,,,,,,,,,,,
2002,"Magic:The Gathering, Type 1",Magic:The Gathering,(First Occurrence: Th 4 PM #2178),Tradable Card & Dice Games,2179,6:00:00,$6.00,64,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/9/2002,1620,,,,,,,,,,,,,,,,,,,,,,
2002,"MLB Showdown, Swiss Constructed",MLB Showdown,(First Occurrence: Th 11 AM #2203),Tradable Card & Dice Games,2204,4:00:00,$6.00,16,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/9/2002,1621,,,,,,,,,,,,,,,,,,,,,,
2002,Saga of the Storm - Medusan Lords Challenge,Saga of the Storm,(First Occurrence: Th 6 PM #2123),Tradable Card & Dice Games,2126,2:00:00,$1.50,8,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/9/2002,1622,,,,,,,,,,,,,,,,,,,,,,
2002,"Warlord, Saga of the Storm - Abyssal Attack",Warlord,(First Occurrence: Th 2 PM #2110),Tradable Card & Dice Games,2114,2:00:00,$1.50,8,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/9/2002,1623,,,,,,,,,,,,,,,,,,,,,,
2002,"Warlord, Saga of the Storm - Flash Tournaments",Warlord,(First Occurrence: Th 2 PM #2098),Tradable Card & Dice Games,2102,2:00:00,$1.50,8,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/9/2002,1624,,,,,,,,,,,,,,,,,,,,,,
2002,"Warlord, Saga of the Storm - King of the Hill Tournament",Warlord,(First Occurrence: Th 2 PM #2134),Tradable Card & Dice Games,2138,2:00:00,$1.50,8,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/9/2002,1625,,,,,,,,,,,,,,,,,,,,,,
2002,"Warlord, Saga of the Storm - King of the Hill Tournament",Warlord,(First Occurrence: Th 2 PM #2134),Tradable Card & Dice Games,2139,2:00:00,$1.50,8,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/9/2002,1626,,,,,,,,,,,,,,,,,,,,,,
2002,Acquire!,Acquire!,(First Occurrence: Th 5AM #1273),Boardgames,1279,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1627,,,,,,,,,,,,,,,,,,,,,,
2002,Advanced Civilization,Advanced Civilization,(First Occurrence: Th 8 AM #1286),Boardgames,1289,8:00:00,$6.00,122,H-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1628,,,,,,,,,,,,,,,,,,,,,,
2002,Age of Renaissance,Age of Renaissance,(First Occurrence: Th 10 AM #1296),Boardgames,1299,6:00:00,$4.50,54,H-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1629,,,,,,,,,,,,,,,,,,,,,,
2002,Asten Games Workshop,Asten Games Workshop,(First Occurrence: Th 8 AM #1306),Boardgames,1312,4:00:00,$3.00,999,NULL,Hilton: GB7HQ,Game Base 7,8/9/2002,1630,,,,,,,,,,,,,,,,,,,,,,
2002,"Avalon Hill, Magic Realm",Avalon Hill,(First Occurrence: Th 5 PM #1945),Boardgames,1946,5:45:00,$3.00,8,V-6,3rd Floor: BGHQ,Ray Petersen,8/9/2002,1631,,,,,,,,,,,,,,,,,,,,,,
2002,Cartagena,Cartagena,The famous 1672 pirate-led jailbreak from the fortress of Cartagena game became popular in the pirate coves of the Caribbean: The objective is to have all 6 of your pirates escape through the tortuous underground passage that connects the fortress to the port.,Boardgames,1332,2:00:00,$1.50,20,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1632,,,,,,,,,,,,,,,,,,,,,,
2002,"Cheapass Games, Will Game for Food","Cheapass Games, Will Game for Food","Speed gaming! Play one of our Iron Monkeys at Brawl, Button Men, or Fightball, an earn tokens towards prizes!",Boardgames,1849,1:45:00,$1.50,32,E-2,3rd Floor: BGHQ,Cheapass Games,8/9/2002,1633,,,,,,,,,,,,,,,,,,,,,,
2002,Citadels,Citadels,(First Occurrence: Th 7 PM #10019),Boardgames,10021,2:00:00,$1.50,7,E-2,3rd Floor: BGHQ,"Fantasy Flight Games, Inc.",8/9/2002,1634,,,,,,,,,,,,,,,,,,,,,,
2002,"Conquest Of The Starlords, Conquest Of StarLords, Experienced",Conquest of the Starlords,(First Occurrence: Th 5 PM #1265),Boardgames,1266,3:45:00,$1.50,30,A-3,3rd Floor: BGHQ,ROGUE Judges,8/9/2002,1635,,,,,,,,,,,,,,,,,,,,,,
2002,"Conquest OfThe Starlords, Conquest OfThe StarLords, Beginners",Conquest of the Starlords,(First Occurrence: Th 5 PM #1261),Boardgames,1262,3:45:00,$1.50,30,A-2,3rd Floor: BGHQ,ROGUE Judges,8/9/2002,1636,,,,,,,,,,,,,,,,,,,,,,
2002,"Dawn Patrol, Typical of the Period",Dawn Patrol,Battle to the death over Moorslede. Prepare for the worst; expect no quarter.,Boardgames,1244,3:45:00,$3.00,24,A-2,3rd Floor: BGHQ,Council 12 Computing,8/9/2002,1637,,,,,,,,,,,,,,,,,,,,,,
2002,Die Siedler Von Nuremberg,Die Siedler Von Nuremberg,(First Occurrence: Th 8 AM #1335),Boardgames,1338,4:00:00,$3.00,16,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1638,,,,,,,,,,,,,,,,,,,,,,
2002,Dungeonquest,Dungeonquest,(First Occurrence: Th 10 AM #1349),Boardgames,1356,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1639,,,,,,,,,,,,,,,,,,,,,,
2002,Empire Builder,Empire Builder,(First Occurrence: Th 8 AM #1368),Boardgames,1370,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1640,,,,,,,,,,,,,,,,,,,,,,
2002,Euro rails,Eurorails,(First Occurrence: Th 8 AM #1947),Boardgames,1948,4:00:00,$3.00,999,A-1,Hilton: GB7HQ,Train Gamers Association,8/9/2002,1641,,,,,,,,,,,,,,,,,,,,,,
2002,"FOLAC, History of the World for 8",FOLAC,(First Occurrence: Th 2 PM #1080),Boardgames,1081,3:45:00,$3.00,16,E-3,3rd Floor: BGHQ,Frederuck Lange,8/9/2002,1642,,,,,,,,,,,,,,,,,,,,,,
2002,Ghost Chase,Ghost Chase,(First Occurrence: Th 10 AM #1406),Boardgames,1407,2:00:00,$1.50,20,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1643,,,,,,,,,,,,,,,,,,,,,,
2002,Gold Train,Gold Train,"A breezy game of building railroads and servicing mines, played on a terrain map that changes for each game. PBT event.",Boardgames,10009,4:00:00,$3.00,999,A-1,Hilton: GB7HQ,Train Gamers Association,8/9/2002,1644,,,,,,,,,,,,,,,,,,,,,,
2002,History of the World,History of the World,(First Occurrence: Th 10 AM #1422),Boardgames,1425,6:00:00,$4.50,54,H-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1645,,,,,,,,,,,,,,,,,,,,,,
2002,Illuminati,Illuminati,(First Occurrence: Th 5 PM #1429),Boardgames,1431,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1646,,,,,,,,,,,,,,,,,,,,,,
2002,Iron Dragon,Iron Dragon,(First Occurrence: Th Noon #1438),Boardgames,1439,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1647,,,,,,,,,,,,,,,,,,,,,,
2002,King of the Elves,King of the Elves,(First Occurrence: Th 2 PM #1450),Boardgames,1451,2:00:00,$1.50,24,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1648,,,,,,,,,,,,,,,,,,,,,,
2002,Kingmaker,Kingmaker,(First Occurrence: Th 8 AM #1453),Boardgames,1459,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1649,,,,,,,,,,,,,,,,,,,,,,
2002,Life,Life,(First Occurrence: Th Noon #1467),Boardgames,1470,4:00:00,$3.00,12,S-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1650,,,,,,,,,,,,,,,,,,,,,,
2002,Lord of the Rings:The Confrontation,Lord of the Rings,(First Occurrence: Th 7 PM #10044),Boardgames,10046,2:00:00,$1.50,2,S-2,3rd Floor: BGHQ,"Fantasy Flight Games, Inc.",8/9/2002,1651,,,,,,,,,,,,,,,,,,,,,,
2002,Monopoly,Monopoly,"Monopoly,Tournament",Boardgames,1513,4:00:00,$3.00,96,S-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1652,,,,,,,,,,,,,,,,,,,,,,
2002,Rail Baron,Rail Baron,(First Occurrence: Th Noon #1543),Boardgames,1544,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1653,,,,,,,,,,,,,,,,,,,,,,
2002,Rail Baron,Rail Baron,(First Occurrence: Th 8 AM #1979),Boardgames,1980,4:00:00,$3.00,999,A-1,Hilton: GB7HQ,Train Gamers Association,8/9/2002,1654,,,,,,,,,,,,,,,,,,,,,,
2002,Reiner Knizia’s Kingdoms,Reiner Knizia’s Kingdoms,(First Occurrence: Th 9 PM #10029),Boardgames,10030,2:00:00,$1.50,8,S-1,3rd Floor: BGHQ,"Fantasy Flight Games, Inc.",8/9/2002,1655,,,,,,,,,,,,,,,,,,,,,,
2002,Republic of Rome,Republic of Rome,(First Occurrence: Th 10 AM #1546),Boardgames,1549,6:00:00,$4.50,6,H-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1656,,,,,,,,,,,,,,,,,,,,,,
2002,RoboRally,RoboRally,(First Occurrence: Th 8 AM #1561),Boardgames,1567,4:00:00,$3.00,96,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1657,,,,,,,,,,,,,,,,,,,,,,
2002,"RoboRally, Tower of Robo",RoboRally,Race against your fellow robots while navigating the treacherous vertical factory w: Th surprises on every level. Hard hats optional.,Boardgames,1093,4:00:00,$3.00,8,A-2,3rd Floor: BGHQ,Mark Sellmeyer,8/9/2002,1658,,,,,,,,,,,,,,,,,,,,,,
2002,"Scrabble, Tournament",Scrabble,(First Occurrence: Th Noon #1590),Boardgames,1593,2:00:00,$1.50,144,S-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1659,,,,,,,,,,,,,,,,,,,,,,
2002,Seafarers of Catan,Seafarers of Catan,(First Occurrence: Th 8 AM #1596),Boardgames,1607,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1660,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Cities and Knights",Settlers of Catan,(First Occurrence: Th 8 AM #1649),Boardgames,1655,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1661,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Historical Scenarios",Settlers of Catan,(First Occurrence: Th 8 AM #1622),Boardgames,1634,2:00:00,$1.50,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1662,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Settlers of Catan",Settlers of Catan,(First Occurrence: Th 10 AM #1662),Boardgames,1673,2:00:00,$1.50,24,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1663,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, World Championship Qualifier",Settlers of Catan,(First Occurrence: Th Noon #1690),Boardgames,1690,2:00:00,$1.50,64,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1664,,,,,,,,,,,,,,,,,,,,,,
2002,Simply More Cosmic,Simply More Cosmic,(First Occurrence: Th 8 AM #1694),Boardgames,1700,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1665,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Fleet Battles, Giants Among Men",Star Fleet Battles,"Star Fleet Battles, Giants Among Men",Boardgames,1855,5:45:00,$4.50,14,H-3,3rd Floor: BGHQ,Jeff Laikind,8/9/2002,1666,,,,,,,,,,,,,,,,,,,,,,
2002,Starfarers of Catan,Starfarers of Catan,(First Occurrence: Th 8 AM #1721),Boardgames,1724,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1667,,,,,,,,,,,,,,,,,,,,,,
2002,"Starfire, Tournament",Starfire,(First Occurrence: Th 10 AM #1732),Boardgames,1737,2:00:00,$1.50,128,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1668,,,,,,,,,,,,,,,,,,,,,,
2002,Taj Mahal,Taj Mahal,(First Occurrence: Th Noon #1746),Boardgames,1747,2:00:00,$1.50,20,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1669,,,,,,,,,,,,,,,,,,,,,,
2002,"Taj Mahal, Talisman","Taj Mahal, Talisman",(First Occurrence: Th 8 AM #1749),Boardgames,1755,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1670,,,,,,,,,,,,,,,,,,,,,,
2002,"Theophrastus, Theophrastus",Theophrastus,(First Occurrence: Th 2 PM #1771),Boardgames,1774,2:00:00,$1.50,5,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1671,,,,,,,,,,,,,,,,,,,,,,
2002,Tigris and Euphrates,Tigris and Euphrates,(First Occurrence: Th 8 AM #1777),Boardgames,1782,4:00:00,$3.00,24,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1672,,,,,,,,,,,,,,,,,,,,,,
2002,Tikal,Tikal,(First Occurrence: Th 2 PM #1787),Boardgames,1788,2:00:00,$1.50,16,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1673,,,,,,,,,,,,,,,,,,,,,,
2002,Titan,Titan,(First Occurrence: Th 10 AM #1798),Boardgames,1801,6:00:00,$4.50,54,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1674,,,,,,,,,,,,,,,,,,,,,,
2002,Union Pacific,Union Pacific,(First Occurrence: Th 10 AM #1982),Boardgames,1983,2:00:00,$1.50,999,E-1,Hilton: GB7HQ,Train Gamers Association,8/9/2002,1675,,,,,,,,,,,,,,,,,,,,,,
2002,Who’s Your Daddy?,Who’s Your Daddy?,(First Occurrence: Th 5 PM #10059),Boardgames,10060,4:00:00,$3.00,8,E-2,3rd Floor: BGHQ,Inner City Games Designs/Hekaforge Productions,8/9/2002,1676,,,,,,,,,,,,,,,,,,,,,,
2002,"Wizard Kings, If an Orc Dies in the Forest",Wizard Kings,(First Occurrence: Th 8 AM #1039),Boardgames,1045,1:45:00,$1.50,18,S-1,3rd Floor: BGHQ,"Columbia Games, Inc.",8/9/2002,1677,,,,,,,,,,,,,,,,,,,,,,
2002,"Wizard Kings, Thar’s Gold in them Thar Hills",Wizard Kings,(First Occurrence: Th 8 AM #1016),Boardgames,1022,3:45:00,$3.00,18,S-2,3rd Floor: BGHQ,"Columbia Games, Inc.",8/9/2002,1678,,,,,,,,,,,,,,,,,,,,,,
2002,Wiz-War,Wiz-War,(First Occurrence: Th 10 AM #1808),Boardgames,1812,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1679,,,,,,,,,,,,,,,,,,,,,,
2002,Apples to Apples Tournament,Apples to Apples,"This hilarious event is the perfect way to relax after a long day of gaming and exhib: Ts. Participating players will be divided between eight tables, w: Th the winners immediately advancing to the eight-person championship game.",Non-Tradable Card Games,3023,1:00:00,$1.50,64,S-2,Exhibit Hall D: TCGHQ,"Out of the Box Publishing, Inc.",8/9/2002,1680,,,,,,,,,,,,,,,,,,,,,,
2002,Family Business,Family Business,(First Occurrence: Th 2 PM #3048),Non-Tradable Card Games,3051,2:00:00,$1.50,16,H-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1681,,,,,,,,,,,,,,,,,,,,,,
2002,Fluxx,Fluxx,(First Occurrence: Th 8 AM #3055),Non-Tradable Card Games,3065,2:00:00,$1.50,6,S-1,Hilton: GB7HQ,Game Base 7,8/9/2002,1682,,,,,,,,,,,,,,,,,,,,,,
2002,Golden Deuce,Golden Deuce,(First Occurrence: Th 5 PM #3188),Non-Tradable Card Games,3190,2:00:00,$1.50,8,E-1,Exhibit Hall D: TCGHQ,Playroom Entertainment,8/9/2002,1683,,,,,,,,,,,,,,,,,,,,,,
2002,Hearts,Hearts,(First Occurrence: Th 5 PM #3087),Non-Tradable Card Games,3091,2:00:00,$1.50,16,S-2,Hilton: GB7HQ,Game Base 7,8/9/2002,1684,,,,,,,,,,,,,,,,,,,,,,
2002,Killer Bunnies,Killer Bunnies,(First Occurrence: Th 2 PM #3196),Non-Tradable Card Games,3199,2:00:00,$1.50,10,A-2,Exhibit Hall D: TCGHQ,Playroom Entertainment,8/9/2002,1685,,,,,,,,,,,,,,,,,,,,,,
2002,Nuclear War!,Nuclear War!,(First Occurrence: Th 10 AM #3114),Non-Tradable Card Games,3120,2:00:00,$1.50,6,S-3,Hilton: GB7HQ,Game Base 7,8/9/2002,1686,,,,,,,,,,,,,,,,,,,,,,
2002,"Quest for the Magic Carrot, Killer Bunnies",Quest for the Magic Carrot,(First Occurrence: Th 10 AM #3167),Non-Tradable Card Games,3176,2:00:00,$1.50,8,E-2,Exhibit Hall D: TCGHQ,Playroom Entertainment,8/9/2002,1687,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Card Games Expanded",Settlers of Catan,(First Occurrence: Th 8 AM #3126),Non-Tradable Card Games,3137,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/9/2002,1688,,,,,,,,,,,,,,,,,,,,,,
2002,"Battlelust, Saxon Revolt",Battlelust,(First Occurrence: Th 5 PM #6042),Historical Miniatures,6043,6:00:00,$4.50,8,E-1,3rd Floor: MiniHQ,Greg Willaby,8/9/2002,1689,,,,,,,,,,,,,,,,,,,,,,
2002,"Hard Vacuum, Hard Vacuum: Wolf Pack",Hard Vacuum,"A convoy of American cargo ships carrying vital supplies have just boosted from orbit and are heading to Dry Dock. However, coming over the horizon, a group of German fighters are ready to swoop down upon the ships and their escorts.",Historical Miniatures,6024,3:45:00,$3.00,6,A-3,3rd Floor: MiniHQ,Mark Siefert,8/9/2002,1690,,,,,,,,,,,,,,,,,,,,,,
2002,"Sky Galleons of Mars 1 st Ed., Exalted in the Heavens",Sky Galleons of Mars,Royal Navy Battles Martian Sky Galleons in a Battle Royale! The largest aerial steamship battle on Mars to date as the British stave off the assault on Avenel!,Historical Miniatures,6027,6:00:00,$4.50,12,E-2,3rd Floor: MiniHQ,"Heliograph, Inc",8/9/2002,1691,,,,,,,,,,,,,,,,,,,,,,
2002,The Silvercourt,The Silvercourt,The king of Hibernia has gathered all the nobles to his court. He has joyous news: the Draw have forsaken their Dark Queen and wish to rejoin their brethren on the surface. Do the Draw truly wish to return to the surface world!,Live Action Roleplaying Games,5003,4:00:00,$6.00,20,B-1,Hilton: Schlitz,Fantasy Aspirations,8/9/2002,1692,,,,,,,,,,,,,,,,,,,,,,
